,Obs,Time,Photo,Cond,Ci,Trmmol,VpdL,Area,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,Status,filename,date,site,species,sppcode,ID
490,4,916.3,2.8,0.489,85.5,8.71,1.92,0.903,1,4.86,31.23,27.86,32.99,98.97,98.31,16.705,18.248,36.88,40.28,500.4,1200,319,100.9,1.04,-0.507,111115,rgn-agst-hirose1-1.1 (RCMP).csv,7/9/19,J6,Agrostis stolonifera,agsto,agsto-J6-1
547,5,1017.3,-1.1,0.495,51.6,8.86,1.93,0.903,1,4.86,31.26,27.93,33.02,49.2,49.32,16.724,18.293,36.85,40.31,500.8,1200,319,100.9,0.646,-0.494,111115,rgn-agst-hirose1-1.1 (RCMP).csv,7/9/19,J6,Agrostis stolonifera,agsto,agsto-J6-1
657,6,1150.3,29.1,0.492,282,8.86,1.95,0.903,1,4.86,31.38,27.99,33.14,401.16,395.28,16.724,18.294,36.6,40.04,500.4,1201,319,100.9,3.67,-0.477,111115,rgn-agst-hirose1-1.1 (RCMP).csv,7/9/19,J6,Agrostis stolonifera,agsto,agsto-J6-1
750,7,1247.3,28.4,0.456,276,8.4,1.98,0.903,1,4.86,31.44,28.1,33.19,400.56,394.83,16.757,18.246,36.55,39.8,500.4,1201,317,100.9,3.6,-0.484,111115,rgn-agst-hirose1-1.1 (RCMP).csv,7/9/19,J6,Agrostis stolonifera,agsto,agsto-J6-1
838,8,1374.3,39.7,0.434,419,7.88,1.94,0.903,1,4.86,31.31,27.92,33.09,600.16,592.16,16.811,18.207,36.94,40.01,500.6,1199,321,100.9,5.32,-0.461,111115,rgn-agst-hirose1-1.1 (RCMP).csv,7/9/19,J6,Agrostis stolonifera,agsto,agsto-J6-1
937,9,1489.3,46.6,0.398,568,7.23,1.93,0.903,1,4.86,31.24,27.85,33.02,799.41,789.96,16.893,18.174,37.27,40.1,500.3,1201,311,100.9,6.96,-0.506,111115,rgn-agst-hirose1-1.1 (RCMP).csv,7/9/19,J6,Agrostis stolonifera,agsto,agsto-J6-1
1036,10,1615.3,51.8,0.374,728,6.88,1.94,0.903,1,4.86,31.26,27.92,33.04,1001.5,990.93,16.955,18.173,37.36,40.05,500.5,1199,315,100.9,8.85,-0.487,111115,rgn-agst-hirose1-1.1 (RCMP).csv,7/9/19,J6,Agrostis stolonifera,agsto,agsto-J6-1
1154,11,1741.3,51.5,0.344,902,6.49,1.98,0.903,1,4.86,31.33,28.09,33.08,1200.43,1189.74,16.987,18.137,37.29,39.81,500.6,1201,317,100.9,10.8,-0.474,111115,rgn-agst-hirose1-1.1 (RCMP).csv,7/9/19,J6,Agrostis stolonifera,agsto,agsto-J6-1
1155,1,106,14.2,0.384,323,6.36,1.75,0.9,1,4.86,32.74,30.12,33.71,399.72,396.71,23.905,25.019,48.73,51.01,500.7,1201,383,101.5,5.48,-0.369,111115,rgn-agst-hirose1-2 (RCMP).csv,9/3/19,J20,Agrostis stolonifera,agsto,agsto-J20-1
2143,2,208.5,9.42,0.368,246,6.11,1.75,0.9,1,4.86,32.73,30.14,33.72,299.12,297.1,23.931,25.002,48.86,51.05,500.6,1199,394,101.6,4.29,-0.38,111115,rgn-agst-hirose1-2 (RCMP).csv,9/3/19,J20,Agrostis stolonifera,agsto,agsto-J20-1
3150,3,315.5,4.54,0.361,171,6.02,1.76,0.9,1,4.86,32.62,30.17,33.52,198.75,197.72,23.958,25.013,49.22,51.39,500.7,1199,381,101.6,3.26,-0.377,111115,rgn-agst-hirose1-2 (RCMP).csv,9/3/19,J20,Agrostis stolonifera,agsto,agsto-J20-1
496,4,420.5,-0.225,0.375,98.2,6.15,1.73,0.9,1,4.86,32.36,30.07,33.13,99.97,99.9,23.958,25.036,49.95,52.2,500.7,1200,367,101.6,2.24,-0.374,111115,rgn-agst-hirose1-2 (RCMP).csv,9/3/19,J20,Agrostis stolonifera,agsto,agsto-J20-1
548,5,522,-2.87,0.381,60.6,6.21,1.73,0.9,1,4.86,32.32,30.05,33.13,48.83,49.29,23.982,25.07,50.11,52.39,500.7,1200,346,101.6,1.65,-0.377,111115,rgn-agst-hirose1-2 (RCMP).csv,9/3/19,J20,Agrostis stolonifera,agsto,agsto-J20-1
658,6,656.5,15.1,0.371,319,6,1.71,0.9,1,4.86,32.19,29.98,32.95,401.5,398.35,23.991,25.043,50.5,52.71,500.6,1200,295,101.6,5.25,-0.376,111115,rgn-agst-hirose1-2 (RCMP).csv,9/3/19,J20,Agrostis stolonifera,agsto,agsto-J20-1
758,7,751.8,15.4,0.351,312,5.73,1.72,0.9,1,4.86,32.27,29.98,33.14,399.97,396.79,23.998,25.003,50.24,52.34,500.4,1200,269,101.5,5.21,-0.377,111115,rgn-agst-hirose1-2 (RCMP).csv,9/3/19,J20,Agrostis stolonifera,agsto,agsto-J20-1
839,8,884.5,21.1,0.302,464,5,1.72,0.9,1,4.86,32.24,29.93,33.13,600.27,595.94,23.938,24.815,50.2,52.04,500.6,1200,273,101.5,7.35,-0.378,111115,rgn-agst-hirose1-2 (RCMP).csv,9/3/19,J20,Agrostis stolonifera,agsto,agsto-J20-1
938,9,1003,23.3,0.223,601,3.82,1.76,0.9,1,4.86,32.26,29.94,33.14,799.89,795.15,23.829,24.499,49.91,51.32,500.7,1200,304,101.5,9.77,-0.374,111115,rgn-agst-hirose1-2 (RCMP).csv,9/3/19,J20,Agrostis stolonifera,agsto,agsto-J20-1
1037,10,1142.5,24.8,0.153,705,2.73,1.8,0.9,1,4.86,32.18,29.99,32.94,1000.39,995.44,23.745,24.223,49.96,50.97,500.7,1199,218,101.5,12,-0.367,111115,rgn-agst-hirose1-2 (RCMP).csv,9/3/19,J20,Agrostis stolonifera,agsto,agsto-J20-1
1156,11,1300.5,25.2,0.111,1090,2.01,1.82,0.9,1,4.86,32.35,30.04,33.32,1500.9,1495.82,23.787,24.14,49.57,50.31,500.5,1200,153,101.5,18.7,-0.369,111115,rgn-agst-hirose1-2 (RCMP).csv,9/3/19,J20,Agrostis stolonifera,agsto,agsto-J20-1
1157,1,442.5,14.7,0.238,280,5.31,2.3,1.41,1,4.86,32.62,30.23,33.1,400.04,395.32,18.409,19.874,37.75,40.75,500.5,1201,1441,101.4,2.84,-0.379,111115,rgn-agst-hirose2-1.1 (RCMP).csv,7/10/19,J7,Agrostis stolonifera,agsto,agsto-J7-1
2144,2,546,10.9,0.216,204,4.98,2.37,1.41,1,4.86,32.59,30.49,33.15,300.24,296.77,18.462,19.836,37.92,40.74,500.8,1200,2432,101.4,1.93,-0.389,111115,rgn-agst-hirose2-1.1 (RCMP).csv,7/10/19,J7,Agrostis stolonifera,agsto,agsto-J7-1
3151,3,649.3,5.49,0.196,144,4.6,2.4,1.41,1,4.86,31.81,30.64,31.58,198.8,197,18.623,19.892,39.97,42.7,500.6,1199,2383,101.4,0.918,-0.375,111115,rgn-agst-hirose2-1.1 (RCMP).csv,7/10/19,J7,Agrostis stolonifera,agsto,agsto-J7-1
497,4,751.3,1.06,0.188,86.9,4.31,2.34,1.41,1,4.86,31.1,30.45,30.59,100.23,99.81,18.875,20.064,42.18,44.84,500.7,1200,1272,101.4,0.0983,-0.349,111115,rgn-agst-hirose2-1.1 (RCMP).csv,7/10/19,J7,Agrostis stolonifera,agsto,agsto-J7-1
549,5,851,-1.24,0.181,59.4,4.11,2.32,1.41,1,4.86,30.79,30.47,30.22,49.86,50.15,19.168,20.301,43.6,46.18,500.7,1198,2422,101.4,-0.344,-0.347,111115,rgn-agst-hirose2-1.1 (RCMP).csv,7/10/19,J7,Agrostis stolonifera,agsto,agsto-J7-1
659,6,984.3,12.7,0.162,255,3.59,2.25,1.41,1,4.86,30.15,30.31,29.21,399.73,395.75,19.63,20.619,46.32,48.65,500.6,1200,1442,101.4,1.67,-0.349,111115,rgn-agst-hirose2-1.1 (RCMP).csv,7/10/19,J7,Agrostis stolonifera,agsto,agsto-J7-1
759,7,1079.5,13,0.152,244,3.25,2.17,1.41,1,4.86,30.07,30.09,29.41,399.88,395.87,19.918,20.814,47.22,49.34,500.6,1199,1136,101.4,1.44,-0.34,111115,rgn-agst-hirose2-1.1 (RCMP).csv,7/10/19,J7,Agrostis stolonifera,agsto,agsto-J7-1
840,8,1208.3,20.1,0.164,376,3.35,2.07,1.41,1,4.86,30.42,29.8,30.39,600.05,593.83,20.178,21.102,46.88,49.03,500.6,1200,1060,101.4,2.8,-0.322,111115,rgn-agst-hirose2-1.1 (RCMP).csv,7/10/19,J7,Agrostis stolonifera,agsto,agsto-J7-1
939,9,1324.5,26.4,0.19,540,3.81,2.04,1.41,1,4.86,30.91,29.77,31.17,799.95,791.66,20.275,21.324,45.81,48.18,500.5,1200,767,101.4,3.9,-0.322,111115,rgn-agst-hirose2-1.1 (RCMP).csv,7/10/19,J7,Agrostis stolonifera,agsto,agsto-J7-1
1038,10,1462.3,28.7,0.198,725,3.91,2.02,1.41,1,4.86,31.47,29.68,32.15,1001.81,992.65,20.255,21.333,44.32,46.68,500.6,1201,672,101.4,5.52,-0.313,111115,rgn-agst-hirose2-1.1 (RCMP).csv,7/10/19,J7,Agrostis stolonifera,agsto,agsto-J7-1
1158,11,1592,30.9,0.207,909,4.12,2.04,1.41,1,4.86,31.89,29.72,32.74,1201.63,1191.54,20.126,21.261,43.01,45.43,500.4,1200,608,101.4,6.94,-0.31,111115,rgn-agst-hirose2-1.1 (RCMP).csv,7/10/19,J7,Agrostis stolonifera,agsto,agsto-J7-1
1159,1,227.3,4.53,0.0721,285,1.64,2.22,1.13,1,4.86,33.71,35.4,31.85,400.34,399.17,34.693,35.049,66.85,67.54,500.8,1199,1791,101.3,1.69,-0.242,111115,rgn-agst-hirose3-1.1 (RCMP).csv,8/19/19,J8,Agrostis stolonifera,agsto,agsto-J8-1
2145,2,329,2.49,0.0669,230,1.44,2.11,1.13,1,4.86,33.57,35.04,31.72,299.7,299.04,34.718,35.032,67.42,68.03,500.7,1199,1771,101.3,0.781,-0.256,111115,rgn-agst-hirose3-1.1 (RCMP).csv,8/19/19,J8,Agrostis stolonifera,agsto,agsto-J8-1
3152,3,439,-0.145,0.0744,196,1.61,2.12,1.13,1,4.86,33.54,35.1,31.7,200.25,200.21,34.772,35.122,67.64,68.32,500.7,1200,1777,101.3,0.26,-0.263,111115,rgn-agst-hirose3-1.1 (RCMP).csv,8/19/19,J8,Agrostis stolonifera,agsto,agsto-J8-1
498,4,540,-1.8,0.0776,133,1.66,2.1,1.13,1,4.86,33.48,35.04,31.61,99.36,99.73,34.811,35.172,67.95,68.65,500.7,1201,1764,101.3,-0.594,-0.263,111115,rgn-agst-hirose3-1.1 (RCMP).csv,8/19/19,J8,Agrostis stolonifera,agsto,agsto-J8-1
550,5,640.5,-2.66,0.0889,96.6,1.86,2.06,1.13,1,4.86,33.35,34.92,31.5,49.87,50.45,34.775,35.18,68.37,69.17,500.8,1198,1729,101.3,-0.982,-0.266,111115,rgn-agst-hirose3-1.1 (RCMP).csv,8/19/19,J8,Agrostis stolonifera,agsto,agsto-J8-1
660,6,773.5,7.59,0.0851,245,1.73,2,1.13,1,4.86,33.2,34.73,31.32,402.29,400.42,34.781,35.158,68.96,69.71,500.8,1199,1778,101.3,1.72,-0.277,111115,rgn-agst-hirose3-1.1 (RCMP).csv,8/19/19,J8,Agrostis stolonifera,agsto,agsto-J8-1
760,7,869.3,6.41,0.0826,262,1.7,2.03,1.13,1,4.86,33.21,34.81,31.35,401.08,399.48,34.777,35.148,68.91,69.65,500.8,1201,1781,101.3,1.82,-0.277,111115,rgn-agst-hirose3-1.1 (RCMP).csv,8/19/19,J8,Agrostis stolonifera,agsto,agsto-J8-1
846,8,999.3,8.42,0.0701,388,1.47,2.06,1.13,1,4.86,33.35,34.94,31.49,601.1,599,34.88,35.201,68.58,69.21,500.8,1199,569,101.3,3.44,-0.263,111115,rgn-agst-hirose3-1.1 (RCMP).csv,8/19/19,J8,Agrostis stolonifera,agsto,agsto-J8-1
940,9,1120.3,12.1,0.0326,184,0.646,1.93,1.13,1,4.86,33.05,34.5,31.14,799.76,796.91,35.02,35.161,70.02,70.3,499.9,1200,1862,101.3,4.92,-0.273,111115,rgn-agst-hirose3-1.1 (RCMP).csv,8/19/19,J8,Agrostis stolonifera,agsto,agsto-J8-1
1039,10,1260.3,12,0.0441,536,0.871,1.93,1.13,1,4.86,32.95,34.54,31.06,1000.12,997.22,35.139,35.329,70.66,71.04,499.7,1200,1577,101.3,7.26,-0.275,111115,rgn-agst-hirose3-1.1 (RCMP).csv,8/19/19,J8,Agrostis stolonifera,agsto,agsto-J8-1
1160,11,1386.3,16.4,0.0301,296,0.559,1.81,1.13,1,4.86,32.69,34.15,30.78,1201.39,1197.52,35.194,35.316,71.81,72.06,499.6,1200,1892,101.3,8.89,-0.279,111115,rgn-agst-hirose3-1.1 (RCMP).csv,8/19/19,J8,Agrostis stolonifera,agsto,agsto-J8-1
1161,1,510.3,25.9,0.396,275,5.29,1.32,1,1,4.86,28.35,30.52,26.36,400.32,394.72,31.419,32.443,76.84,79.34,499.9,1501,1035,94.72,3.8,-0.349,111115,rgn-agst-ski1-1.csv,7/30/19,J17,Agrostis stolonifera,agsto,agsto-J17-1
2146,2,614.5,18.8,0.376,204,4.98,1.3,1,1,4.86,28.29,30.45,26.3,298.95,294.89,31.451,32.416,77.18,79.55,499.9,1500,997,94.72,2.94,-0.34,111115,rgn-agst-ski1-1.csv,7/30/19,J17,Agrostis stolonifera,agsto,agsto-J17-1
3153,3,718.5,12.4,0.393,140,5.15,1.29,1,1,4.86,28.28,30.41,26.29,200.27,197.59,31.472,32.468,77.3,79.75,499.7,1499,1000,94.72,2.11,-0.324,111115,rgn-agst-ski1-1.csv,7/30/19,J17,Agrostis stolonifera,agsto,agsto-J17-1
499,4,825.3,6.19,0.424,70.8,5.42,1.26,1,1,4.86,28.23,30.3,26.26,99.11,97.76,31.378,32.427,77.27,79.86,499.7,1500,963,94.72,1.08,-0.324,111115,rgn-agst-ski1-1.csv,7/30/19,J17,Agrostis stolonifera,agsto,agsto-J17-1
558,5,928,1.56,0.435,43,5.41,1.23,1,1,4.86,28.11,30.12,26.13,50.6,50.23,31.21,32.259,77.39,79.99,499.7,1499,886,94.72,0.681,-0.32,111115,rgn-agst-ski1-1.csv,7/30/19,J17,Agrostis stolonifera,agsto,agsto-J17-1
667,6,1068.3,28,0.456,281,5.61,1.22,1,1,4.86,28.04,30.03,26.11,400.58,394.54,31.054,32.14,77.34,80.04,499.7,1500,997,94.72,4.03,-0.325,111115,rgn-agst-ski1-1.csv,7/30/19,J17,Agrostis stolonifera,agsto,agsto-J17-1
766,7,1166,27.5,0.418,274,5.37,1.27,1,1,4.86,28.06,30.17,26.11,399.86,393.94,30.983,32.023,77.05,79.64,499.8,1499,935,94.72,3.97,-0.349,111115,rgn-agst-ski1-1.csv,7/30/19,J17,Agrostis stolonifera,agsto,agsto-J17-1
847,8,1295,35.9,0.386,422,5.01,1.28,1,1,4.86,28.04,30.1,26.09,600.55,592.76,30.796,31.767,76.71,79.12,499.8,1500,873,94.72,5.81,-0.385,111115,rgn-agst-ski1-1.csv,7/30/19,J17,Agrostis stolonifera,agsto,agsto-J17-1
942,9,1411.5,39.5,0.375,595,5.01,1.31,1,1,4.86,28.11,30.22,26.18,798.55,789.87,30.761,31.731,76.31,78.71,499.8,1499,889,94.72,7.51,-0.427,111115,rgn-agst-ski1-1.csv,7/30/19,J17,Agrostis stolonifera,agsto,agsto-J17-1
1040,10,1554.3,40.1,0.319,760,4.35,1.32,1,1,4.86,28.09,30.22,26.14,1000.91,992.03,30.73,31.573,76.3,78.39,499.8,1500,971,94.72,9.58,-0.447,111115,rgn-agst-ski1-1.csv,7/30/19,J17,Agrostis stolonifera,agsto,agsto-J17-1
1162,11,1683.5,41.8,0.318,944,4.4,1.34,1,1,4.86,28.19,30.34,26.24,1201.01,1191.6,30.836,31.688,76.12,78.22,499.7,1500,966,94.72,11.4,-0.444,111115,rgn-agst-ski1-1.csv,7/30/19,J17,Agrostis stolonifera,agsto,agsto-J17-1
1163,1,148.5,25.2,0.776,296,8.14,1.3,6,1,2.84,32.06,29.76,33.12,400.3,366.57,19.195,28.675,40.5,60.51,500.5,1499,331,101.1,5.38,-0.542,111115,rgn-amar-hirose1-1.1 (RCMP).csv,7/17/19,J6,Ambrosia artemisiifolia,amart,amart-J6-1
2147,2,258.3,19.3,0.774,220,8.29,1.33,6,1,2.84,32.3,29.83,33.51,300.41,274.6,18.945,28.595,39.44,59.52,500.4,1499,414,101.1,4.44,-0.556,111115,rgn-amar-hirose1-1.1 (RCMP).csv,7/17/19,J6,Ambrosia artemisiifolia,amart,amart-J6-1
3154,3,368.5,12.2,0.787,149,8.46,1.34,6,1,2.84,32.52,29.87,33.91,199.71,183.2,18.723,28.578,38.49,58.75,500.5,1500,499,101.1,3.53,-0.57,111115,rgn-amar-hirose1-1.1 (RCMP).csv,7/17/19,J6,Ambrosia artemisiifolia,amart,amart-J6-1
4100,4,473.5,4.28,0.807,81.3,8.66,1.34,6,1,2.84,32.66,29.9,34.1,99.77,93.67,18.524,28.606,37.79,58.35,500.6,1500,429,101.1,2.53,-0.578,111115,rgn-amar-hirose1-1.1 (RCMP).csv,7/17/19,J6,Ambrosia artemisiifolia,amart,amart-J6-1
559,5,576.3,0.302,0.807,48,8.84,1.37,6,1,2.84,32.64,30.04,33.91,50.69,49.8,18.363,28.66,37.5,58.53,500.6,1500,472,101.1,2.01,-0.59,111135,rgn-amar-hirose1-1.1 (RCMP).csv,7/17/19,J6,Ambrosia artemisiifolia,amart,amart-J6-1
668,6,741,25.3,0.804,297,8.9,1.38,6,1,2.84,32.47,30.06,33.51,400.64,366.42,18.227,28.59,37.58,58.95,500.6,1500,690,101.1,5.51,-0.601,111115,rgn-amar-hirose1-1.1 (RCMP).csv,7/17/19,J6,Ambrosia artemisiifolia,amart,amart-J6-1
767,7,837.3,25.4,0.788,295,8.85,1.4,6,1,2.84,32.48,30.1,33.51,400.34,366,18.232,28.546,37.57,58.82,500.3,1499,613,101.1,5.51,-0.587,111115,rgn-amar-hirose1-1.1 (RCMP).csv,7/17/19,J6,Ambrosia artemisiifolia,amart,amart-J6-1
848,8,979,33.7,0.715,451,8.49,1.45,6,1,2.84,32.4,30.14,33.33,600.06,554.03,18.237,28.132,37.75,58.23,500.5,1499,512,101.1,7.58,-0.556,111115,rgn-amar-hirose1-1.1 (RCMP).csv,7/17/19,J6,Ambrosia artemisiifolia,amart,amart-J6-1
943,9,1104.3,37.6,0.591,612,7.67,1.53,6,1,2.84,32.21,30.09,33.12,799.87,747.96,18.293,27.235,38.27,56.98,500.6,1500,565,101.1,9.98,-0.531,111115,rgn-amar-hirose1-1.1 (RCMP).csv,7/17/19,J6,Ambrosia artemisiifolia,amart,amart-J6-1
1041,10,1237.3,39.2,0.449,765,6.57,1.65,6,1,2.84,32.01,30.08,32.74,1000.68,946.22,18.309,25.979,38.74,54.97,500.5,1500,591,101.1,12.5,-0.492,111115,rgn-amar-hirose1-1.1 (RCMP).csv,7/17/19,J6,Ambrosia artemisiifolia,amart,amart-J6-1
1164,11,1377.3,39.3,0.329,905,5.39,1.78,6,1,2.84,31.8,30.08,32.54,1199.08,1144.52,18.381,24.685,39.36,52.86,500.5,1500,624,101.1,15.3,-0.464,111115,rgn-amar-hirose1-1.1 (RCMP).csv,7/17/19,J6,Ambrosia artemisiifolia,amart,amart-J6-1
1165,1,152.3,33.4,0.711,286,9.55,1.51,2.72,1,4.28,33.69,35.51,31.84,399.71,379.61,37.501,42.47,72.34,81.93,500.7,1499,737,101.3,3.93,0.289,111115,rgn-amar-hirose3-1.1 (RCMP).csv,8/1/19,J8,Ambrosia artemisiifolia,amart,amart-J8-1
2148,2,255.8,25.5,0.787,216,11,1.58,2.72,1,4.28,34.04,36.03,32.18,298.26,282.71,37.688,43.381,71.29,82.06,500.6,1500,571,101.3,3.09,0.348,111115,rgn-amar-hirose3-1.1 (RCMP).csv,8/1/19,J8,Ambrosia artemisiifolia,amart,amart-J8-1
3155,3,366,17.1,0.842,147,12.2,1.66,2.72,1,4.28,34.4,36.51,32.5,200.28,189.76,37.902,44.218,70.28,81.99,500.7,1500,515,101.3,1.99,0.361,111115,rgn-amar-hirose3-1.1 (RCMP).csv,8/1/19,J8,Ambrosia artemisiifolia,amart,amart-J8-1
4101,4,478.3,5.95,0.85,79.3,13.1,1.78,2.72,1,4.28,34.73,37.05,32.84,98.88,94.97,38.075,44.887,69.31,81.72,500.6,1499,586,101.3,0.924,0.384,111115,rgn-amar-hirose3-1.1 (RCMP).csv,8/1/19,J8,Ambrosia artemisiifolia,amart,amart-J8-1
560,5,584,0.774,0.885,46.9,14,1.82,2.72,1,4.28,35.04,37.34,33.15,50.76,49.96,38.163,45.407,68.29,81.25,500.4,1501,498,101.3,0.318,0.345,111115,rgn-amar-hirose3-1.1 (RCMP).csv,8/1/19,J8,Ambrosia artemisiifolia,amart,amart-J8-1
669,6,740.3,33.4,0.908,301,13.9,1.78,2.72,1,4.28,35.14,37.26,33.24,401.1,380.06,38.364,45.573,68.27,81.1,500.7,1500,624,101.3,3.11,0.357,111115,rgn-amar-hirose3-1.1 (RCMP).csv,8/1/19,J8,Ambrosia artemisiifolia,amart,amart-J8-1
768,7,841,33.3,0.924,301,13.9,1.75,2.72,1,4.28,35.17,37.2,33.3,400.09,379.14,38.41,45.623,68.24,81.06,500.5,1499,618,101.3,3.06,0.327,111115,rgn-amar-hirose3-1.1 (RCMP).csv,8/1/19,J8,Ambrosia artemisiifolia,amart,amart-J8-1
849,8,975,44.8,0.907,463,13.6,1.75,2.72,1,4.28,35.2,37.2,33.32,599.61,571.01,38.609,45.682,68.48,81.03,500.5,1501,466,101.3,4.63,0.318,111115,rgn-amar-hirose3-1.1 (RCMP).csv,8/1/19,J8,Ambrosia artemisiifolia,amart,amart-J8-1
944,9,1098.8,50.3,0.902,642,13.5,1.73,2.72,1,4.28,35.12,37.19,33.24,800.24,767.3,38.781,45.773,69.09,81.55,500.7,1499,591,101.3,6.86,0.367,111115,rgn-amar-hirose3-1.1 (RCMP).csv,8/1/19,J8,Ambrosia artemisiifolia,amart,amart-J8-1
1042,10,1242.3,50.3,0.892,834,13.5,1.75,2.72,1,4.28,35.19,37.3,33.29,1000.23,965.82,38.994,45.986,69.2,81.61,500.7,1499,561,101.3,9.27,0.401,111115,rgn-amar-hirose3-1.1 (RCMP).csv,8/1/19,J8,Ambrosia artemisiifolia,amart,amart-J8-1
1166,11,1374.5,49.9,0.902,1030,14.2,1.83,2.72,1,4.28,35.33,37.54,33.46,1200.19,1164.07,38.647,46.03,68.06,81.06,500.6,1499,543,101.3,11.1,0.364,111115,rgn-amar-hirose3-1.1 (RCMP).csv,8/1/19,J8,Ambrosia artemisiifolia,amart,amart-J8-1
1167,1,1022.3,34.1,0.938,289,8.04,1.05,4.56,1,3.47,31.39,30.22,31.56,400.26,366.46,25.28,32.371,55.19,70.67,500.3,2000,253,100.7,4.01,-0.446,111115,rgn-amar-road4-1 (RCMP).csv,8/29/19,J14,Ambrosia artemisiifolia,amart,amart-J14-1
2149,2,1128.3,25.9,0.932,215,7.82,1.03,4.56,1,3.47,31.22,30.19,31.36,299.5,273.97,25.645,32.537,56.53,71.72,500.4,2000,243,100.7,2.97,-0.437,111115,rgn-amar-road4-1 (RCMP).csv,8/29/19,J14,Ambrosia artemisiifolia,amart,amart-J14-1
3156,3,1233.5,16.5,0.952,145,7.65,0.991,4.56,1,3.47,31.04,30.08,31.17,198.45,182.12,25.921,32.659,57.73,72.73,500.5,1999,234,100.7,1.89,-0.423,111115,rgn-amar-road4-1 (RCMP).csv,8/29/19,J14,Ambrosia artemisiifolia,amart,amart-J14-1
4102,4,1336.8,6.39,0.963,79.3,7.54,0.97,4.56,1,3.47,31.01,30.06,31.18,100.21,93.74,26.178,32.825,58.4,73.23,500.5,2000,216,100.7,0.952,-0.42,111115,rgn-amar-road4-1 (RCMP).csv,8/29/19,J14,Ambrosia artemisiifolia,amart,amart-J14-1
566,5,1443.3,0.549,0.981,46.7,7.46,0.946,4.56,1,3.47,30.99,29.99,31.18,49.33,48.5,26.316,32.892,58.77,73.46,500.5,2000,185,100.7,0.486,-0.409,111115,rgn-amar-road4-1 (RCMP).csv,8/29/19,J14,Ambrosia artemisiifolia,amart,amart-J14-1
670,6,1589.8,34.5,0.978,293,7.39,0.939,4.56,1,3.47,31.16,29.96,31.57,401.41,367.51,26.375,32.89,58.34,72.75,500.4,2001,157,100.7,3.45,-0.409,111115,rgn-amar-road4-1 (RCMP).csv,8/29/19,J14,Ambrosia artemisiifolia,amart,amart-J14-1
769,7,1687.5,34.7,0.969,290,7.38,0.944,4.56,1,3.47,31.18,29.98,31.57,400.02,365.95,26.388,32.89,58.3,72.67,500.4,2000,142,100.7,3.45,-0.421,111115,rgn-amar-road4-1 (RCMP).csv,8/29/19,J14,Ambrosia artemisiifolia,amart,amart-J14-1
850,8,1815.3,46.5,0.959,451,7.35,0.948,4.56,1,3.47,31.21,30,31.56,600.2,554.14,26.424,32.896,58.28,72.55,500.6,2000,149,100.7,5.32,-0.43,111115,rgn-amar-road4-1 (RCMP).csv,8/29/19,J14,Ambrosia artemisiifolia,amart,amart-J14-1
945,9,1936.3,51.9,0.946,629,7.29,0.951,4.56,1,3.47,31.22,30.02,31.56,799.59,747.29,26.49,32.918,58.39,72.56,500.2,1999,160,100.7,7.33,-0.443,111115,rgn-amar-road4-1 (RCMP).csv,8/29/19,J14,Ambrosia artemisiifolia,amart,amart-J14-1
1043,10,2069,54.1,0.956,821,7.28,0.941,4.56,1,3.47,31.12,30.01,31.37,1001.21,945.69,26.581,32.992,58.93,73.14,500.6,1999,182,100.7,9.35,-0.408,111115,rgn-amar-road4-1 (RCMP).csv,8/29/19,J14,Ambrosia artemisiifolia,amart,amart-J14-1
1168,11,2224.3,54.5,0.945,1310,7.22,0.942,4.56,1,3.47,31.09,30.02,31.37,1499.64,1440.55,26.639,33,59.16,73.28,500.5,2000,199,100.7,14.5,-0.402,111115,rgn-amar-road4-1 (RCMP).csv,8/29/19,J14,Ambrosia artemisiifolia,amart,amart-J14-1
1169,1,122.5,22.3,1.07,332,8.65,0.951,4.13,1,3.66,31.96,28.03,33.73,400.91,379.77,23.193,30.132,46.05,59.82,499.5,1200,356,94.59,5.12,-0.683,111115,rgn-amar-ski2-1 (RCMP).csv,9/4/19,J18,Ambrosia artemisiifolia,amart,amart-J18-1
2150,2,230,17.1,1.06,248,8.83,0.982,4.13,1,3.66,32.32,28.29,34.09,300.69,284.48,23.348,30.425,45.42,59.19,499.8,1199,399,94.59,4.09,-0.641,111115,rgn-amar-ski2-1 (RCMP).csv,9/4/19,J18,Ambrosia artemisiifolia,amart,amart-J18-1
3157,3,335.5,10.9,1.02,165,8.81,1,4.13,1,3.66,32.55,28.43,34.32,199.26,188.84,23.455,30.517,45.04,58.6,499.7,1200,369,94.59,3.01,-0.749,111115,rgn-amar-ski2-1 (RCMP).csv,9/4/19,J18,Ambrosia artemisiifolia,amart,amart-J18-1
4103,4,440.3,4.16,1.03,86.5,9.04,1.02,4.13,1,3.66,32.8,28.6,34.58,100.21,96.05,23.488,30.732,44.47,58.18,499.6,1200,255,94.58,2.08,-0.722,111115,rgn-amar-ski2-1 (RCMP).csv,9/4/19,J18,Ambrosia artemisiifolia,amart,amart-J18-1
